handle,user_name,description_short,avatar,followers,following,log_followers,log_following,ff_ratio,account_age_days,has_bio,has_location,bio_stance_score,bio_account_type,avatar_type,avatar_national_symbol,xpoz_verified,xpoz_inauthentic_prob,xpoz_inauthentic_type,xpoz_avg_tweets_day
zana2a,zAnne,J'écrivais des silences,https://pbs.twimg.com/profile_images/1256193918213001219/rkiXNjuY_normal.jpg,444,468,6.09807428216624,6.150602768446279,0.9466950959488273,2046,True,False,1,individual,cartoon_or_illustration,False,,,,
ismyringen01,Ronald Mc Donald,,https://pbs.twimg.com/profile_images/1666085018891075585/KAWuXjMr_normal.png,444,249,6.09807428216624,5.521460917862246,1.776,882,False,False,1,anonymous_or_no_info,cartoon_or_illustration,False,False,,,
jonnycomp344502,jonnycomp,"computer gaming  space and beyond   lifestyle fitness    A I
weird and wonderful
 metal  And    Golf
https://t.co/7d1eyu1ueA
https://t.co/o5v0VDCPZr",https://pbs.twimg.com/profile_images/1803198727127179266/mgVZuKr1_normal.jpg,441,529,6.091309882077698,6.272877006546167,0.8320754716981132,533,True,True,1,individual,cartoon_or_illustration,False,True,0.8094590321958742,REAL HUMAN,0.37
janszkirud42778,Rudy Janszki,,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,437,522,6.082218910376446,6.259581464064923,0.8355640535372849,258,False,False,1,anonymous_or_no_info,default_or_empty,False,False,,,
mandolin__rain,Mandolin Rain,"Just a regular dude here to support  🇺🇦. Don't like Orcs, Vatniks or Putin. Proelio procusi, ad victoriam - Slava Ukraini",https://pbs.twimg.com/profile_images/1896235542079037440/jIuM0k-K_normal.jpg,437,447,6.082218910376446,6.104793232414985,0.9754464285714286,1369,True,True,1,individual,cartoon_or_illustration,False,False,,,
annesmi06829573,Anne Smith,"Homesteader, Christian and Mother",https://pbs.twimg.com/profile_images/1806984940531089408/URC2j3oi_normal.jpg,437,44,6.082218910376446,3.8066624897703196,9.71111111111111,538,True,True,1,individual,cartoon_or_illustration,False,False,,,
jjolastu84536,jon jolastu,,https://pbs.twimg.com/profile_images/1720080912984276992/5erUXzYy_normal.png,434,659,6.075346031088684,6.492239835020471,0.6575757575757576,733,False,False,1,anonymous_or_no_info,cartoon_or_illustration,False,False,,,
heertumpetrus,True and real news...what you not see on tv.......,"all media is controlled, and tell you what governments you wanna tell. Here is real true news....",https://pbs.twimg.com/profile_images/1906872031842570240/EIHcXd23_normal.jpg,431,43,6.068425588244111,3.784189633918261,9.795454545454545,874,True,False,2,anonymous_or_no_info,real_person_photo,False,False,,,
thomasd8591,Thomas Dietz,"Selberdenker, Boomer, Fleischesser, Leugner des anthropogenen Klimaschwindels, fahre Verbrenner, anti-grün/-links/-islamisch, Feind von Gender-/LGBTQ-Gaga!",https://pbs.twimg.com/profile_images/1889276338747453440/Q72k34Z__normal.jpg,426,309,6.056784013228625,5.736572297479192,1.3741935483870968,306,True,True,2,individual,cartoon_or_illustration,False,False,0.6897474521092942,BOT-LIKE ACTIVITY,0.53
multipolara,MultipolarAffair,"Political scientist, foreign affairs enthusiast",https://pbs.twimg.com/profile_images/1776617630326980608/wW33uHYr_normal.jpg,425,101,6.054439346269371,4.624972813284271,4.166666666666667,608,True,False,2,individual,flag_or_national_symbol,True,False,,,
kaza40419,George kaz,I’m independent,https://pbs.twimg.com/profile_images/1960775390303072256/JA0Kelj8_normal.jpg,425,120,6.054439346269371,4.795790545596741,3.512396694214876,155,True,True,1,individual,flag_or_national_symbol,True,False,,,
ewartbarrry,Barry Ewart,Trade unionist & singer songwriter,https://pbs.twimg.com/profile_images/1511640951487410180/W7bqG7YW_normal.png,423,140,6.049733455231958,4.948759890378168,3.0,1351,True,False,1,individual,cartoon_or_illustration,False,False,,,
thesausageman,John Warren,"English. Russian expert. 34 years living in Russia. Travel & Food program presenter on Russian TV. Huge realist. Fan of Russia, loathe all things ""West"".",https://pbs.twimg.com/profile_images/1911508318712909824/lUQESJzm_normal.jpg,423,720,6.049733455231958,6.580639137284949,0.5866851595006934,6068,True,True,4,individual,real_person_photo,False,True,0.3972875359934183,REAL HUMAN,2.43
estherd08231206,Cara Lover new account,,https://pbs.twimg.com/profile_images/1961827466198085632/EUwgE9jG_normal.jpg,422,364,6.0473721790462776,5.8998973535824915,1.1561643835616437,1152,False,False,1,anonymous_or_no_info,default_or_empty,False,True,0.6755677794427796,REAL HUMAN,0.13
darmashkian,1,Ammoru Thali!,https://pbs.twimg.com/profile_images/1969846156860833793/99PJx4pp_normal.jpg,419,107,6.040254711277414,4.68213122712422,3.8796296296296298,3807,True,False,1,anonymous_or_no_info,cartoon_or_illustration,False,False,,,
xrppumph,XRPPump&Hold,,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,419,299,6.040254711277414,5.703782474656201,1.3966666666666667,1737,False,False,1,anonymous_or_no_info,default_or_empty,False,False,,,
rdroawhitehorse,Rider of a White Horse,,https://pbs.twimg.com/profile_images/1928911602964893696/1H71ByNF_normal.jpg,418,73,6.037870919922137,4.30406509320417,5.648648648648648,312,False,False,1,anonymous_or_no_info,cartoon_or_illustration,False,True,,,
lev1446491,Lev,"Love healthy foods grow a huge garden , microgreens in the winter, raise bees ,fruit trees and berries",https://pbs.twimg.com/profile_images/1877801526711746561/jOXd0wG7_normal.jpg,417,401,6.035481432524756,5.996452088619021,1.037313432835821,659,True,True,1,individual,cartoon_or_illustration,False,False,,,
teamkent85,Kent,There are only two ways to live your life. One is as though nothing is a miracle. The other is as though everything is a miracle.',https://pbs.twimg.com/profile_images/1868061409306648576/1RuAbnTY_normal.jpg,415,794,6.030685260261263,6.678342114654332,0.5220125786163522,2765,True,True,1,individual,organization_logo,False,True,,,
jokes_on_us_pal,Jokes On Us Pal 🏴‍☠️🏴,,https://pbs.twimg.com/profile_images/1916221543123677184/B02erPnS_normal.jpg,415,415,6.030685260261263,6.030685260261263,0.9975961538461539,219,False,False,1,anonymous_or_no_info,cartoon_or_illustration,False,False,0.7867716172716172,BOT-LIKE ACTIVITY,1.0
rockymtntdi,Dave Woods,US Constitutionalist. Conservative. Truth / Integrity / Justice. MAGA. Populist. Freedom is not Free. Judge others by their character & actions.,https://pbs.twimg.com/profile_images/1603547924092358656/kgUoYq_-_normal.jpg,412,264,6.023447592961033,5.579729825986222,1.5547169811320756,1092,True,False,2,individual,real_person_photo,False,False,,,
ironymanhq,Irony Man,"Raised between empires. Watching the next one rehearse. Irony, power, and geopolitics decoded for grown-ups.",https://pbs.twimg.com/profile_images/1981751965878005760/d-627ZVc_normal.jpg,411,66,6.021023349349527,4.204692619390966,6.134328358208955,389,True,False,3,individual,default_or_empty,False,True,,,
tomboyles10,Tom Boyles,"Multiple degrees in business/sciences. Retired, 38 yrs running strategy, data analytics/research for fortune 100 Co. Big dogs person, married my HS sweetheart.",https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,410,62,6.018593214496234,4.143134726391533,6.507936507936508,1119,True,True,1,individual,default_or_empty,False,True,,,
richardadamczuk,Richard Adamczuk,"R&D, Manufacturing, Interfacemanagement, CIP, Process Improvement | #IoT, #IIoT, #industrie40, #M2M topics. Opinions are my own. Father of (2)1.",https://pbs.twimg.com/profile_images/1422823297482469377/C0esAbB-_normal.jpg,409,662,6.016157159698354,6.4967749901858625,0.6168929110105581,4238,True,False,1,individual,real_person_photo,False,False,,,
spoki_83,ParaBellum,"politicvs, nuvs globalvs Empirivs 💪",https://pbs.twimg.com/profile_images/1950963393529257984/9XphjWZP_normal.jpg,409,516,6.016157159698354,6.248042874508429,0.7911025145067698,1608,True,True,3,anonymous_or_no_info,cartoon_or_illustration,False,False,,,
fp_schmenkel,Fritz Schmenkel 🇩🇪🤝🇷🇺,There is no exquisite beauty without some strangeness in the proportion. - Edgar Allan Poe,https://pbs.twimg.com/profile_images/1848782992879046656/6wCTpdMO_normal.jpg,408,411,6.013715156042802,6.021023349349527,0.9902912621359223,1107,True,False,1,individual,real_person_photo,False,False,,,
evagreiner8,EvaG,"Anti-war. Dislike neocons &
'Offensive Realists' (all warmongers).
NO to AUKUS, NO to joining US wars",https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,407,482,6.0112671744041615,6.180016653652572,0.8426501035196687,3066,True,False,2,individual,default_or_empty,False,False,0.5474344421917952,REAL HUMAN,0.07
6mrgregory,🇵🇸🇵🇱6MrGrreggorryy,"Wolność posiadania i wyrażania własnych poglądów, dosadnych, wyrazistych, stoi wyżej niż bolszewicka cenzura",https://pbs.twimg.com/profile_images/1707114182422708225/aFBniRYg_normal.jpg,407,539,6.0112671744041615,6.29156913955832,0.7537037037037037,802,True,True,2,individual,flag_or_national_symbol,True,False,,,
macrogirl_la,MGLA,,https://pbs.twimg.com/profile_images/1609631920094326787/Py8cWzey_normal.jpg,407,355,6.0112671744041615,5.87493073085203,1.1432584269662922,1123,False,True,1,anonymous_or_no_info,cartoon_or_illustration,False,True,,,
gesudiovivente,Anima Bella,"“Una cosa ho chiesto al Signore, questa sola io cerco: abitare nella casa del Signore tutti i giorni della mia vita, per gustare la dolcezza del Signore”.",https://pbs.twimg.com/profile_images/1659443216653901827/xDpjN14h_normal.jpg,402,43,5.998936561946683,3.784189633918261,9.136363636363637,5858,True,True,1,individual,default_or_empty,False,False,,,
sentimanju,Indian Witch-Hunt 🇮🇳,Dharma & Aviation : One uplifts the Soul while the other uplifts the Body 🙏🏼,https://pbs.twimg.com/profile_images/1806751752043053056/-SbbZmim_normal.jpg,401,360,5.996452088619021,5.8888779583328805,1.110803324099723,5375,True,True,1,individual,cartoon_or_illustration,False,False,,,
mcnobsfinance,Millennial Capital,"Private Fund Manager
Opinions on financial topics are not personal financial advice. Unless we have a signed contract, I am NOT your personal financial advisor!",https://pbs.twimg.com/profile_images/1924818680103198720/C7bZ-ltS_normal.jpg,399,506,5.991464547107982,6.2285110035911835,0.7869822485207101,285,True,True,1,individual,real_person_photo,False,False,,,
ruby_rosa_polo,Ruby Rosa,,https://pbs.twimg.com/profile_images/1849351132629389316/L82WDKDR_normal.jpg,398,168,5.988961416889864,5.1298987149230735,2.3550295857988166,376,False,False,1,anonymous_or_no_info,cartoon_or_illustration,False,False,,,
lredl3_,Tron,black,https://pbs.twimg.com/profile_images/1868715211898617857/CW94u0on_normal.jpg,390,485,5.968707559985366,6.186208623900494,0.8024691358024691,1403,True,True,1,anonymous_or_no_info,cartoon_or_illustration,False,False,0.732805754917597,BOT-LIKE ACTIVITY,0.1
just_hjb_here,HJB,No DMs.,https://pbs.twimg.com/profile_images/1819747747874148354/E_iStZjs_normal.jpg,388,332,5.963579343618446,5.808142489980444,1.165165165165165,508,True,False,1,individual,cartoon_or_illustration,False,False,,,
vicv13270,MisterVee,Russian Australian. In the gap between subject and object lies the entire misery of mankind.,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,387,494,5.961005339623274,6.20455776256869,0.7818181818181819,877,True,True,2,individual,default_or_empty,False,False,,,
5990hsd,HD,Fuck off,https://pbs.twimg.com/profile_images/1956764849477652480/uusM3xzV_normal.jpg,386,377,5.958424693029782,5.934894195619588,1.0211640211640212,2530,True,True,1,anonymous_or_no_info,default_or_empty,False,False,,,
konservativ98,ImperialScout,"Für Gott, Kaiser und Vaterland!",https://pbs.twimg.com/profile_images/1965029799639867392/COtFDoCs_normal.jpg,385,490,5.955837369464831,6.19644412779452,0.7841140529531568,1804,True,True,2,individual,real_person_photo,True,False,,,
chrlieswarchest,Devi Rhamesz,I like dreaming on a Sunday night & waking on a Monday afternoon,https://pbs.twimg.com/profile_images/1263212213/wine_women_and_song_normal.jpg,383,0,5.950642552587727,0.0,383.0,5357,True,True,1,individual,default_or_empty,False,False,0.5727080215536098,REAL HUMAN,0.0
clockwork584043,clockwork,,https://pbs.twimg.com/profile_images/1921943253206642688/6i-Jx_Cr_normal.jpg,379,685,5.940171252720432,6.530877627725885,0.5524781341107872,342,False,False,1,anonymous_or_no_info,cartoon_or_illustration,False,False,0.8972033995416347,BOT-LIKE ACTIVITY,2.5
grishko_new,grishko,I am at peace with nature and live in wilderness,https://pbs.twimg.com/profile_images/1805073765539168256/RJrK6YG__normal.jpg,377,569,5.934894195619588,6.345636360828596,0.6614035087719298,1191,True,False,1,individual,default_or_empty,False,False,0.8249088591147415,BOT-LIKE ACTIVITY,0.03
wink_panther,WINK Panther,$WIN,https://pbs.twimg.com/profile_images/1455393351717597184/GhNZ3cbG_normal.jpg,376,82,5.932245187448011,4.418840607796598,4.530120481927711,1499,True,False,1,anonymous_or_no_info,cartoon_or_illustration,False,False,,,
mtokyo8888,M May,,https://pbs.twimg.com/profile_images/1674730823952617472/4xszn3Zh_normal.png,374,242,5.926926025970411,5.493061443340548,1.5390946502057614,905,False,False,1,anonymous_or_no_info,cartoon_or_illustration,False,False,,,
alchemist2114,alchemist,,https://pbs.twimg.com/profile_images/1892151153896656897/iX-rPE1B_normal.jpg,370,562,5.916202062607435,6.333279628139691,0.6571936056838366,886,False,True,1,anonymous_or_no_info,cartoon_or_illustration,False,False,,,
bannedlatino,BannedLatino,"Twitter Banned my old account because I was writing against the evil US empire.

Western media is always lying.

NAFO movement was created by a real Nazeee",https://pbs.twimg.com/profile_images/1592262867012579329/Wvn-veo9_normal.jpg,370,215,5.916202062607435,5.375278407684165,1.712962962962963,1113,True,True,4,individual,cartoon_or_illustration,False,False,,,
spiro_777,One of the Great Ones,"Orthodox Christian. We are blindly walking towards a dystopic world, led by evil people. Their goal is to rob us of our faith and ability to think freely.",https://pbs.twimg.com/profile_images/1920246964790439936/6q5zw6UB_normal.jpg,367,254,5.908082938168931,5.541263545158426,1.4392156862745098,365,True,False,2,individual,cartoon_or_illustration,False,True,0.6248535076035077,REAL HUMAN,2.17
earthflute,non sheeple and proud,"since 2020.. my default position is to suspect government, big pharma, money of malfeasance and go from there.
thank goodness for the internet.",https://pbs.twimg.com/profile_images/1703928044573048832/0EQFsE7b_normal.jpg,362,48,5.8944028342648505,3.8918202981106265,7.387755102040816,4839,True,False,2,individual,default_or_empty,False,False,,,
rhovanion2,rhovanion,"""the whole thing started with rock and roll , now its outta control""..",https://pbs.twimg.com/profile_images/1861247520787017728/vc_Grkk-_normal.jpg,362,439,5.8944028342648505,6.0867747269123065,0.8227272727272728,2652,True,False,1,individual,real_person_photo,False,False,0.6021458004929365,BOT-LIKE ACTIVITY,0.0
blacktuskprod,GLG20 F S O 🇨🇿🇸🇰🇨🇦,"Strange game, the only way to win is not to play  - Joshua   (War Games)",https://pbs.twimg.com/profile_images/1348056190396239872/Q5J_65Le_normal.jpg,357,556,5.8805329864007,6.322565239927284,0.6409335727109515,3929,True,True,1,individual,default_or_empty,False,False,,,
martianseervant,Martian,"“I have never made but one prayer to God, a very short one: Oh Lord, make my enemies ridiculous. And God granted it.” - Voltaire",https://pbs.twimg.com/profile_images/1645867433725423616/KbW4FAlA_normal.jpg,357,141,5.8805329864007,4.955827057601261,2.5140845070422535,965,True,True,1,anonymous_or_no_info,cartoon_or_illustration,False,False,,,
scottwa80184192,Scott Vanguard,"manga, anime, comics and online games",https://pbs.twimg.com/profile_images/1978215526364233729/sYcIfKUH_normal.jpg,349,199,5.857933154483459,5.298317366548036,1.745,806,True,True,1,individual,cartoon_or_illustration,False,False,0.7611044423412845,BOT-LIKE ACTIVITY,0.27
ccat2025,Ccat,,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,348,94,5.855071922202427,4.553876891600541,3.663157894736842,1430,False,True,1,anonymous_or_no_info,default_or_empty,False,False,,,
respectdebate33,Let’s Agree,Respectful debate is crucial to advancing ideas. Make your case with truth as your guide.,https://pbs.twimg.com/profile_images/1753419070244818944/nvTbDSEE_normal.jpg,347,496,5.8522024797744745,6.208590026096629,0.6981891348088531,1196,True,True,2,individual,real_person_photo,False,True,,,
